id,cx,cy,frames,detections,top_class,avg_score
0,976.5,5.0,2,2,unknown,0.0
1,203.8,13.4,5,5,unknown,0.0
2,255.4,94.2,4,5,unknown,0.0
3,295.3333333333333,9.0,3,3,unknown,0.0
4,320.5,117.0,1,2,unknown,0.0
5,342.0,11.0,2,2,unknown,0.0
6,357.5,54.0,2,2,unknown,0.0
7,382.0,43.0,2,2,unknown,0.0
8,413.8,102.8,5,5,unknown,0.0
9,415.0,152.0,1,2,unknown,0.0
10,438.5,161.5,1,2,unknown,0.0
11,442.75,107.75,4,4,unknown,0.0
12,447.0,33.0,2,2,unknown,0.0
13,549.0,621.5,1,2,unknown,0.0
14,559.0,174.0,1,2,unknown,0.0
15,556.5,48.5,2,2,unknown,0.0
16,570.0,16.0,2,2,unknown,0.0
17,591.0,22.0,3,3,unknown,0.0
18,589.5,48.166666666666664,6,6,unknown,0.0
19,593.5,638.0,2,2,unknown,0.0
20,610.6666666666666,94.66666666666667,3,3,unknown,0.0
21,632.6666666666666,116.66666666666667,3,3,unknown,0.0
22,633.5,609.0,2,2,unknown,0.0
23,638.1428571428571,21.0,6,7,unknown,0.0
24,666.0,35.666666666666664,3,3,unknown,0.0
25,680.0,523.6666666666666,2,3,unknown,0.0
26,674.0,606.3333333333334,2,3,unknown,0.0
27,671.3333333333334,150.0,3,3,unknown,0.0
28,694.6666666666666,553.6666666666666,3,3,unknown,0.0
29,702.25,506.5,3,4,unknown,0.0
30,716.0,226.5,1,2,unknown,0.0
31,720.3333333333334,170.66666666666666,3,3,unknown,0.0
32,756.2857142857143,104.71428571428571,6,7,unknown,0.0
33,730.3333333333334,193.0,3,3,unknown,0.0
34,745.5,210.5,2,2,unknown,0.0
35,773.25,164.0,2,4,unknown,0.0
36,753.75,466.5,4,4,unknown,0.0
37,756.6666666666666,579.3333333333334,3,3,unknown,0.0
38,780.0,146.0,2,2,unknown,0.0
39,793.3333333333334,586.3333333333334,3,3,unknown,0.0
40,830.75,183.75,4,4,unknown,0.0
41,838.3333333333334,211.33333333333334,2,3,unknown,0.0
42,842.8333333333334,608.6666666666666,5,6,unknown,0.0
43,831.8,148.8,5,5,unknown,0.0
44,842.0,498.25,4,4,unknown,0.0
45,858.0,237.0,2,2,unknown,0.0
46,864.5,577.0,2,2,unknown,0.0
47,882.6666666666666,252.33333333333334,3,3,unknown,0.0
48,918.3333333333334,91.0,3,3,unknown,0.0
49,907.0,350.0,3,3,unknown,0.0
50,912.3333333333334,175.33333333333334,3,3,unknown,0.0
51,923.0,215.5,2,2,unknown,0.0
52,928.0,123.0,2,2,unknown,0.0
53,929.5,403.0,1,2,unknown,0.0
54,939.6666666666666,143.66666666666666,2,3,unknown,0.0
55,957.3333333333334,329.0,3,3,unknown,0.0
56,956.6666666666666,406.3333333333333,2,3,unknown,0.0
57,956.0,274.0,2,2,unknown,0.0
58,949.6666666666666,516.3333333333334,3,3,unknown,0.0
59,950.6666666666666,462.6666666666667,3,3,unknown,0.0
60,960.75,178.75,3,4,unknown,0.0
61,959.5,594.5,2,2,unknown,0.0
62,979.5,156.5,3,4,unknown,0.0
63,980.0,78.2,3,5,unknown,0.0
64,975.0,112.5,2,2,unknown,0.0
65,984.6666666666666,246.33333333333334,2,3,unknown,0.0
66,994.5,584.5,2,2,unknown,0.0
67,1009.3333333333334,66.66666666666667,2,3,unknown,0.0
68,1009.5,221.0,2,2,unknown,0.0
69,1019.25,181.0,3,4,unknown,0.0
70,1018.4,613.0,3,5,unknown,0.0
71,1023.0,390.5,2,2,unknown,0.0
72,1018.0,39.0,2,2,unknown,0.0
73,1019.5,497.5,1,2,unknown,0.0
74,1036.3333333333333,104.83333333333333,4,6,unknown,0.0
75,1027.5,11.5,2,2,unknown,0.0
76,1033.0,450.5,1,2,unknown,0.0
77,1046.6666666666667,381.6666666666667,2,3,unknown,0.0
78,1052.0,345.8,5,5,unknown,0.0
79,1034.0,553.0,3,4,unknown,0.0
80,1052.75,236.5,2,4,unknown,0.0
81,1052.5,13.0,1,2,unknown,0.0
82,1045.5,436.5,2,2,unknown,0.0
83,1062.3333333333333,108.33333333333333,2,3,unknown,0.0
84,1049.0,81.5,2,2,unknown,0.0
85,1060.5,175.75,3,4,unknown,0.0
86,1067.6666666666667,465.3333333333333,2,3,unknown,0.0
87,1077.5,604.0,2,2,unknown,0.0
88,1088.0,374.0,1,2,unknown,0.0
89,1087.6666666666667,171.33333333333334,2,3,unknown,0.0
90,1084.0,570.25,3,4,unknown,0.0
91,1093.5,89.5,2,2,unknown,0.0
92,1095.5,53.0,2,2,unknown,0.0
93,1107.5,118.0,2,2,unknown,0.0
94,1111.0,241.5,2,2,unknown,0.0
95,1099.3333333333333,458.6666666666667,3,3,unknown,0.0
96,1116.0,205.0,2,2,unknown,0.0
97,1102.25,506.5,4,4,unknown,0.0
98,1118.5,229.0,1,2,unknown,0.0
99,1114.0,592.5,2,2,unknown,0.0
100,1128.5,3.0,2,2,unknown,0.0
101,1123.0,465.0,2,2,unknown,0.0
102,1133.5,170.0,2,2,unknown,0.0
103,1161.0,619.75,3,4,unknown,0.0
104,1145.25,105.25,4,4,unknown,0.0
105,1156.0,386.0,2,2,unknown,0.0
106,1161.0,693.5,2,2,unknown,0.0
107,1162.5,205.0,2,2,unknown,0.0
108,1173.6666666666667,289.3333333333333,3,3,unknown,0.0
109,1174.6666666666667,365.3333333333333,3,3,unknown,0.0
110,1168.5,414.5,2,2,unknown,0.0
111,1184.5,90.0,2,2,unknown,0.0
112,1193.5,273.5,2,2,unknown,0.0
113,1200.0,622.0,2,3,unknown,0.0
114,1200.0,0.0,2,2,unknown,0.0
115,1209.0,153.5,3,4,unknown,0.0
116,1218.5,45.5,2,2,unknown,0.0
117,1216.5,125.0,2,2,unknown,0.0
118,1217.3333333333333,243.33333333333334,3,3,unknown,0.0
119,1212.6666666666667,355.6666666666667,3,3,unknown,0.0
120,1223.0,15.5,2,2,unknown,0.0
121,1221.0,551.2,3,5,unknown,0.0
122,1229.5,198.0,2,2,unknown,0.0
123,1246.8333333333333,472.6666666666667,4,6,unknown,0.0
124,1240.0,386.0,3,3,unknown,0.0
125,1250.0,204.0,2,2,unknown,0.0
126,94.5,28.5,2,2,unknown,0.0
127,124.33333333333333,88.66666666666667,3,3,unknown,0.0
128,170.75,95.25,4,4,unknown,0.0
129,190.75,55.75,3,4,unknown,0.0
130,230.66666666666666,18.333333333333332,3,3,unknown,0.0
131,246.16666666666666,49.833333333333336,4,6,unknown,0.0
132,251.5,12.5,2,2,unknown,0.0
133,271.0,672.5,2,2,unknown,0.0
134,340.0,59.0,2,2,unknown,0.0
135,366.0,679.5,2,2,unknown,0.0
136,377.75,647.25,3,4,unknown,0.0
137,443.5,660.5,2,2,unknown,0.0
138,474.1666666666667,32.5,4,6,unknown,0.0
139,477.5,620.0,2,2,unknown,0.0
140,529.0,670.0,3,3,unknown,0.0
141,556.0,604.5,2,2,unknown,0.0
142,665.6666666666666,653.0,2,3,unknown,0.0
143,675.6666666666666,683.3333333333334,3,3,unknown,0.0
144,719.3333333333334,19.333333333333332,2,3,unknown,0.0
145,752.3333333333334,147.0,3,3,unknown,0.0
146,770.0,541.5,2,2,unknown,0.0
147,790.0,681.6666666666666,2,3,unknown,0.0
148,805.0,75.5,2,2,unknown,0.0
149,829.5,109.75,3,4,unknown,0.0
150,836.5,669.5,1,2,unknown,0.0
151,843.3333333333334,632.0,3,3,unknown,0.0
152,865.6666666666666,514.3333333333334,2,3,unknown,0.0
153,876.5,154.0,2,2,unknown,0.0
154,901.0,549.5,2,2,unknown,0.0
155,915.25,450.0,3,4,unknown,0.0
156,928.5,319.0,2,2,unknown,0.0
157,923.0,503.0,3,3,unknown,0.0
158,984.0,517.5,2,2,unknown,0.0
159,1014.5,150.5,2,2,unknown,0.0
160,1011.0,281.0,2,2,unknown,0.0
161,1050.6666666666667,616.3333333333334,2,3,unknown,0.0
162,1052.6666666666667,447.0,3,3,unknown,0.0
163,1077.5,366.0,2,2,unknown,0.0
164,1091.0,640.75,2,4,unknown,0.0
165,1101.0,420.0,2,2,unknown,0.0
166,1099.4,329.6,5,5,unknown,0.0
167,1124.5,153.0,2,2,unknown,0.0
168,1123.5,598.5,4,6,unknown,0.0
169,1139.0,230.5,2,2,unknown,0.0
170,1147.6666666666667,329.0,3,3,unknown,0.0
171,1155.0,241.66666666666666,2,3,unknown,0.0
172,1150.5,419.5,4,4,unknown,0.0
173,1172.3333333333333,653.3333333333334,3,3,unknown,0.0
174,1196.0,589.0,2,3,unknown,0.0
175,1201.5,386.0,1,2,unknown,0.0
176,1207.5,569.0,2,2,unknown,0.0
177,1222.75,443.75,4,4,unknown,0.0
178,1239.3333333333333,417.0,3,3,unknown,0.0
179,1239.0,691.5,2,2,unknown,0.0
180,1246.3333333333333,583.0,3,3,unknown,0.0
181,1253.0,397.5,2,2,unknown,0.0
182,88.33333333333333,40.666666666666664,3,3,unknown,0.0
183,136.8,28.0,3,5,unknown,0.0
184,127.25,62.5,4,4,unknown,0.0
185,263.5,60.5,2,2,unknown,0.0
186,611.6666666666666,63.0,3,3,unknown,0.0
187,638.0,465.5,2,2,unknown,0.0
188,657.5,598.25,4,4,unknown,0.0
189,655.0,452.0,2,2,unknown,0.0
190,688.0,187.5,1,2,unknown,0.0
191,696.5,409.5,2,2,unknown,0.0
192,746.5,450.5,2,2,unknown,0.0
193,747.0,550.0,1,2,unknown,0.0
194,762.0,609.3333333333334,3,3,unknown,0.0
195,788.5,523.5,2,2,unknown,0.0
196,826.5,520.5,2,2,unknown,0.0
197,889.0,608.6666666666666,3,3,unknown,0.0
198,953.0,554.0,2,2,unknown,0.0
199,973.5,445.0,1,2,unknown,0.0
200,983.3333333333334,567.6666666666666,3,3,unknown,0.0
201,1010.0,389.0,3,4,unknown,0.0
202,999.75,552.5,3,4,unknown,0.0
203,1023.6666666666666,355.0,3,3,unknown,0.0
204,1044.6666666666667,482.3333333333333,3,3,unknown,0.0
205,1064.0,507.6666666666667,3,3,unknown,0.0
206,1068.0,532.0,2,2,unknown,0.0
207,1111.0,534.0,2,2,unknown,0.0
208,1162.6666666666667,533.0,2,3,unknown,0.0
209,1175.6666666666667,588.0,2,3,unknown,0.0
210,1190.0,672.5,2,2,unknown,0.0
211,1202.0,423.5,1,2,unknown,0.0
212,1205.0,523.0,3,3,unknown,0.0
213,1228.0,481.0,2,2,unknown,0.0
214,12.5,295.0,2,2,unknown,0.0
215,51.333333333333336,186.33333333333334,2,3,unknown,0.0
216,45.0,254.5,2,2,unknown,0.0
217,72.5,122.5,2,2,unknown,0.0
218,100.0,86.0,1,2,unknown,0.0
219,187.0,153.0,2,2,unknown,0.0
220,198.33333333333334,199.66666666666666,3,3,unknown,0.0
221,211.5,96.5,2,2,unknown,0.0
222,214.0,178.5,2,2,unknown,0.0
223,237.0,219.5,2,2,unknown,0.0
224,254.33333333333334,181.66666666666666,2,3,unknown,0.0
225,266.0,126.0,3,3,unknown,0.0
226,273.6666666666667,507.3333333333333,3,3,unknown,0.0
227,271.6666666666667,158.66666666666666,3,3,unknown,0.0
228,297.25,59.5,2,4,unknown,0.0
229,311.3333333333333,132.33333333333334,2,3,unknown,0.0
230,307.3333333333333,44.666666666666664,3,3,unknown,0.0
231,320.6666666666667,232.0,3,3,unknown,0.0
232,326.6666666666667,29.333333333333332,3,3,unknown,0.0
233,344.0,218.0,3,3,unknown,0.0
234,364.0,121.75,3,4,unknown,0.0
235,381.3333333333333,217.66666666666666,3,3,unknown,0.0
236,381.0,245.75,3,4,unknown,0.0
237,378.6666666666667,176.66666666666666,3,3,unknown,0.0
238,397.0,51.0,2,2,unknown,0.0
239,456.3333333333333,154.0,2,3,unknown,0.0
240,474.0,246.0,1,2,unknown,0.0
241,477.0,104.33333333333333,3,3,unknown,0.0
242,493.0,149.5,2,2,unknown,0.0
243,501.3333333333333,70.0,3,3,unknown,0.0
244,516.0,32.5,1,2,unknown,0.0
245,520.5,93.0,2,2,unknown,0.0
246,535.0,187.5,2,4,unknown,0.0
247,574.5,129.5,2,2,unknown,0.0
248,600.0,171.66666666666666,3,3,unknown,0.0
249,601.0,577.0,3,3,unknown,0.0
250,620.0,170.66666666666666,2,3,unknown,0.0
251,666.3333333333334,199.66666666666666,2,3,unknown,0.0
252,679.5,172.0,2,2,unknown,0.0
253,756.0,56.5,2,2,unknown,0.0
254,786.0,85.5,2,2,unknown,0.0
255,822.5,617.0,2,2,unknown,0.0
256,929.6666666666666,632.3333333333334,3,3,unknown,0.0
257,961.5,67.5,2,2,unknown,0.0
258,995.0,509.3333333333333,3,3,unknown,0.0
259,1020.0,523.6666666666666,3,3,unknown,0.0
260,1036.0,454.0,2,2,unknown,0.0
261,1071.0,675.0,2,2,unknown,0.0
262,1071.0,556.0,2,2,unknown,0.0
263,1080.0,307.0,2,2,unknown,0.0
264,1092.0,470.5,2,2,unknown,0.0
265,1141.5,565.0,2,2,unknown,0.0
266,1160.5,356.5,4,4,unknown,0.0
267,1175.3333333333333,322.6666666666667,3,3,unknown,0.0
268,0.0,522.5,2,2,unknown,0.0
269,51.5,556.0,2,2,unknown,0.0
270,76.33333333333333,234.33333333333334,2,3,unknown,0.0
271,82.0,319.0,2,2,unknown,0.0
272,88.0,397.5,1,2,unknown,0.0
273,113.5,493.5,2,2,unknown,0.0
274,116.5,338.5,2,2,unknown,0.0
275,124.0,269.0,2,2,unknown,0.0
276,153.5,557.0,3,4,unknown,0.0
277,160.5,222.5,2,2,unknown,0.0
278,162.0,143.0,2,2,unknown,0.0
279,183.66666666666666,100.66666666666667,2,3,unknown,0.0
280,185.5,301.5,3,4,unknown,0.0
281,202.5,236.5,1,2,unknown,0.0
282,195.5,494.0,2,2,unknown,0.0
283,212.33333333333334,470.6666666666667,2,3,unknown,0.0
284,212.0,336.0,2,2,unknown,0.0
285,221.0,61.5,2,2,unknown,0.0
286,218.0,271.5,2,2,unknown,0.0
287,222.5,124.0,2,2,unknown,0.0
288,237.5,310.0,2,2,unknown,0.0
289,252.0,249.0,2,2,unknown,0.0
290,262.0,333.5,1,2,unknown,0.0
291,284.0,445.0,2,2,unknown,0.0
292,293.0,110.0,1,2,unknown,0.0
293,295.3333333333333,386.6666666666667,2,3,unknown,0.0
294,302.3333333333333,329.3333333333333,2,3,unknown,0.0
295,323.0,174.0,1,2,unknown,0.0
296,348.0,20.0,1,2,unknown,0.0
297,394.0,73.0,2,2,unknown,0.0
298,425.0,10.5,2,2,unknown,0.0
299,434.3333333333333,140.33333333333334,2,3,unknown,0.0
300,463.6666666666667,187.66666666666666,2,3,unknown,0.0
301,534.5,285.0,2,2,unknown,0.0
302,554.0,251.25,2,4,unknown,0.0
303,671.0,623.0,2,2,unknown,0.0
304,682.0,575.0,3,3,unknown,0.0
305,781.5,174.0,2,2,unknown,0.0
306,859.0,82.0,3,3,unknown,0.0
307,926.6666666666666,157.0,2,3,unknown,0.0
308,924.0,411.5,2,2,unknown,0.0
309,950.5,377.5,2,2,unknown,0.0
310,981.0,468.5,2,2,unknown,0.0
311,1021.0,305.5,2,2,unknown,0.0
312,1105.5,375.5,2,2,unknown,0.0
313,1119.5,451.0,2,2,unknown,0.0
314,1118.5,495.0,2,2,unknown,0.0
315,1143.6666666666667,271.3333333333333,3,3,unknown,0.0
316,1159.0,576.0,2,2,unknown,0.0
317,1166.5,392.0,2,2,unknown,0.0
318,1164.5,453.5,2,2,unknown,0.0
319,1188.0,480.0,2,2,unknown,0.0
320,232.0,337.0,1,2,unknown,0.0
321,240.0,442.5,2,2,unknown,0.0
322,258.0,380.6666666666667,2,3,unknown,0.0
323,278.0,97.66666666666667,1,3,unknown,0.0
324,283.5,266.5,1,2,unknown,0.0
325,317.0,417.0,2,2,unknown,0.0
326,329.5,127.0,1,2,unknown,0.0
327,414.5,167.0,1,2,unknown,0.0
328,651.0,38.0,1,2,unknown,0.0
329,864.0,4.0,2,2,unknown,0.0
330,884.0,316.0,1,3,unknown,0.0
331,1025.0,113.5,1,2,unknown,0.0
332,1036.5,370.0,1,2,unknown,0.0
333,1188.5,548.0,2,2,unknown,0.0
334,1194.5,572.0,1,2,unknown,0.0
335,0.0,345.5,2,2,unknown,0.0
336,136.5,216.5,1,2,unknown,0.0
337,852.5,555.0,1,2,unknown,0.0
338,568.5,130.5,2,2,unknown,0.0
339,323.0,70.5,2,2,unknown,0.0
340,486.5,7.0,2,2,unknown,0.0
341,637.5,398.5,2,2,unknown,0.0
342,623.0,2.0,2,3,unknown,0.0
343,378.5,67.0,2,2,unknown,0.0
344,909.0,161.5,2,2,unknown,0.0
345,1082.5,261.0,2,2,unknown,0.0
346,1105.5,279.0,2,2,unknown,0.0
347,182.0,643.0,2,2,unknown,0.0
348,311.5,595.0,2,2,unknown,0.0
349,328.0,519.0,2,2,unknown,0.0
350,450.0,616.6666666666666,3,3,unknown,0.0
351,524.0,218.0,1,2,unknown,0.0
352,539.5,296.0,2,2,unknown,0.0
353,781.5,358.5,2,2,unknown,0.0
354,805.75,206.75,3,4,unknown,0.0
355,865.0,342.5,1,2,unknown,0.0
356,871.5,156.0,2,2,unknown,0.0
357,900.6666666666666,534.3333333333334,3,3,unknown,0.0
358,959.0,564.0,2,2,unknown,0.0
359,1010.0,254.66666666666666,2,3,unknown,0.0
360,1064.6666666666667,17.0,1,3,unknown,0.0
361,1082.5,376.0,2,2,unknown,0.0
362,1133.0,241.0,2,2,unknown,0.0
363,1234.0,350.0,2,2,unknown,0.0
364,267.5,20.0,2,2,unknown,0.0
365,413.0,253.5,2,2,unknown,0.0
366,615.5,281.5,1,2,unknown,0.0
367,655.5,204.5,1,2,unknown,0.0
368,845.0,182.5,2,2,unknown,0.0
369,1145.0,495.0,2,2,unknown,0.0
370,575.5,299.0,2,2,unknown,0.0
371,678.5,623.5,2,2,unknown,0.0
372,679.5,569.5,2,2,unknown,0.0
373,1069.0,550.5,1,2,unknown,0.0
374,563.0,11.333333333333334,3,3,unknown,0.0
375,362.0,174.0,2,2,unknown,0.0
376,358.0,49.0,2,2,unknown,0.0
377,379.25,68.75,3,4,unknown,0.0
378,426.0,66.0,3,3,unknown,0.0
379,841.5,387.0,2,2,unknown,0.0
380,1002.0,108.33333333333333,3,3,unknown,0.0
381,1110.0,177.0,2,2,unknown,0.0
382,75.5,322.5,2,2,unknown,0.0
383,91.0,141.0,2,2,unknown,0.0
384,102.0,321.0,2,2,unknown,0.0
385,107.5,111.5,2,2,unknown,0.0
386,112.5,659.0,2,2,unknown,0.0
387,134.0,94.0,1,2,unknown,0.0
388,149.5,613.5,1,2,unknown,0.0
389,141.5,454.5,2,2,unknown,0.0
390,151.33333333333334,683.3333333333334,2,3,unknown,0.0
391,175.0,45.0,2,2,unknown,0.0
392,193.0,129.0,2,3,unknown,0.0
393,199.0,416.6,2,5,unknown,0.0
394,205.5,210.0,1,2,unknown,0.0
395,203.5,164.0,2,2,unknown,0.0
396,204.5,386.5,1,2,unknown,0.0
397,201.5,95.5,2,2,unknown,0.0
398,228.0,289.0,2,2,unknown,0.0
399,225.5,635.5,1,2,unknown,0.0
400,228.5,519.0,2,2,unknown,0.0
401,235.0,451.6666666666667,3,3,unknown,0.0
402,242.0,288.5,1,2,unknown,0.0
403,253.66666666666666,672.0,2,3,unknown,0.0
404,254.5,103.0,2,2,unknown,0.0
405,251.33333333333334,129.0,2,3,unknown,0.0
406,261.5,637.5,1,2,unknown,0.0
407,257.0,520.5,2,2,unknown,0.0
408,282.3333333333333,439.3333333333333,2,3,unknown,0.0
409,298.5,524.5,2,2,unknown,0.0
410,302.5,77.5,1,2,unknown,0.0
411,301.0,234.0,2,3,unknown,0.0
412,308.6666666666667,149.33333333333334,2,3,unknown,0.0
413,318.0,112.66666666666667,3,3,unknown,0.0
414,335.85714285714283,195.57142857142858,6,7,unknown,0.0
415,345.5,287.0,2,2,unknown,0.0
416,345.0,431.5,2,2,unknown,0.0
417,341.5,82.5,2,2,unknown,0.0
418,353.0,112.5,2,2,unknown,0.0
419,366.0,642.0,2,3,unknown,0.0
420,370.0,592.0,2,2,unknown,0.0
421,369.0,389.0,2,2,unknown,0.0
422,368.0,518.0,2,2,unknown,0.0
423,379.5,208.5,4,4,unknown,0.0
424,388.6666666666667,248.33333333333334,2,3,unknown,0.0
425,403.0,504.0,1,2,unknown,0.0
426,420.25,398.5,2,4,unknown,0.0
427,404.0,621.75,4,4,unknown,0.0
428,429.5,338.0,2,2,unknown,0.0
429,436.5,467.0,2,2,unknown,0.0
430,433.5,89.0,2,2,unknown,0.0
431,435.0,206.5,3,4,unknown,0.0
432,447.6666666666667,120.66666666666667,2,3,unknown,0.0
433,448.0,533.5,2,2,unknown,0.0
434,451.0,178.0,3,3,unknown,0.0
435,442.3333333333333,363.3333333333333,3,3,unknown,0.0
436,467.0,11.5,2,2,unknown,0.0
437,488.0,370.0,3,3,unknown,0.0
438,490.0,645.5,2,2,unknown,0.0
439,501.3333333333333,531.0,2,3,unknown,0.0
440,533.0,436.0,2,2,unknown,0.0
441,536.0,283.5,2,2,unknown,0.0
442,541.0,26.5,1,2,unknown,0.0
443,564.5,159.5,1,2,unknown,0.0
444,577.3333333333334,71.33333333333333,3,3,unknown,0.0
445,595.5,160.0,2,2,unknown,0.0
446,611.5,69.0,2,2,unknown,0.0
447,716.75,660.75,4,4,unknown,0.0
448,755.3333333333334,669.0,3,3,unknown,0.0
449,779.0,631.3333333333334,3,3,unknown,0.0
450,791.0,546.0,2,2,unknown,0.0
451,842.3333333333334,573.6666666666666,3,3,unknown,0.0
452,850.75,421.0,4,4,unknown,0.0
453,852.3333333333334,612.3333333333334,3,3,unknown,0.0
454,856.5,223.0,2,2,unknown,0.0
455,869.0,163.75,3,4,unknown,0.0
456,860.75,337.25,4,4,unknown,0.0
457,890.3333333333334,455.3333333333333,3,3,unknown,0.0
458,903.75,243.0,2,4,unknown,0.0
459,897.5,42.5,1,2,unknown,0.0
460,898.0,352.5,2,2,unknown,0.0
461,907.25,199.75,4,4,unknown,0.0
462,907.0,615.3333333333334,3,3,unknown,0.0
463,918.5,288.5,2,2,unknown,0.0
464,917.0,186.0,2,2,unknown,0.0
465,920.0,332.5,2,2,unknown,0.0
466,922.0,219.0,2,2,unknown,0.0
467,935.0,64.0,2,3,unknown,0.0
468,946.6666666666666,614.0,3,3,unknown,0.0
469,944.0,203.66666666666666,2,3,unknown,0.0
470,950.8,280.4,4,5,unknown,0.0
471,949.5,143.0,3,4,unknown,0.0
472,952.3333333333334,61.666666666666664,3,3,unknown,0.0
473,967.0,344.6666666666667,2,3,unknown,0.0
474,971.0,537.5,2,2,unknown,0.0
475,977.5,40.0,2,2,unknown,0.0
476,982.75,182.75,4,4,unknown,0.0
477,998.0,182.5,2,2,unknown,0.0
478,991.5,79.0,2,2,unknown,0.0
479,1019.0,152.66666666666666,2,3,unknown,0.0
480,1023.0,400.75,4,4,unknown,0.0
481,1020.5,231.0,2,2,unknown,0.0
482,1018.5,376.25,4,4,unknown,0.0
483,1032.5,485.0,2,2,unknown,0.0
484,1035.5,103.0,2,2,unknown,0.0
485,1040.3333333333333,347.3333333333333,3,3,unknown,0.0
486,1043.0,408.5,2,2,unknown,0.0
487,1056.5,513.5,1,2,unknown,0.0
488,1057.5,567.0,2,2,unknown,0.0
489,1062.5,625.0,2,2,unknown,0.0
490,1065.5,232.5,4,4,unknown,0.0
491,1074.0,169.5,1,2,unknown,0.0
492,1069.0,133.0,2,2,unknown,0.0
493,1073.6666666666667,316.3333333333333,2,3,unknown,0.0
494,1090.3333333333333,246.66666666666666,2,3,unknown,0.0
495,1104.5,105.0,2,2,unknown,0.0
496,1100.4,404.0,5,5,unknown,0.0
497,1117.0,331.0,2,2,unknown,0.0
498,1124.0,128.33333333333334,2,3,unknown,0.0
499,1124.0,57.0,2,2,unknown,0.0
500,1133.5,231.0,2,2,unknown,0.0
501,1154.0,49.0,2,2,unknown,0.0
502,1165.6666666666667,604.3333333333334,2,3,unknown,0.0
503,1176.0,74.0,2,2,unknown,0.0
504,1184.5,487.0,2,2,unknown,0.0
505,1184.25,119.5,3,4,unknown,0.0
506,1182.5,29.0,2,2,unknown,0.0
507,1187.5,303.0,2,2,unknown,0.0
508,1196.5,72.5,2,2,unknown,0.0
509,1222.0,538.5,1,2,unknown,0.0
510,1234.3333333333333,632.0,1,3,unknown,0.0
511,1241.4,352.2,3,5,unknown,0.0
512,1228.6666666666667,376.3333333333333,3,3,unknown,0.0
513,1240.0,12.0,2,2,unknown,0.0
514,1248.0,290.5,2,2,unknown,0.0
515,43.5,67.0,1,2,unknown,0.0
516,44.0,539.0,2,2,unknown,0.0
517,159.0,356.5,1,2,unknown,0.0
518,164.0,571.5,2,2,unknown,0.0
519,182.5,1.5,2,2,unknown,0.0
520,221.5,6.0,1,2,unknown,0.0
521,255.0,274.0,1,2,unknown,0.0
522,262.0,240.5,2,2,unknown,0.0
523,280.0,656.5,1,2,unknown,0.0
524,282.0,460.5,1,2,unknown,0.0
525,329.5,136.5,2,2,unknown,0.0
526,353.0,406.5,1,2,unknown,0.0
527,389.6666666666667,492.3333333333333,2,3,unknown,0.0
528,391.0,177.0,1,2,unknown,0.0
529,402.6666666666667,262.3333333333333,2,3,unknown,0.0
530,403.5,384.5,2,2,unknown,0.0
531,411.0,264.5,2,2,unknown,0.0
532,446.5,415.5,1,2,unknown,0.0
533,480.5,485.0,1,2,unknown,0.0
534,491.5,65.5,4,4,unknown,0.0
535,494.0,171.0,2,2,unknown,0.0
536,512.3333333333334,301.0,2,3,unknown,0.0
537,536.0,222.66666666666666,2,3,unknown,0.0
538,543.5,335.5,2,2,unknown,0.0
539,634.5,8.25,3,4,unknown,0.0
540,732.0,578.0,2,2,unknown,0.0
541,757.25,511.5,4,4,unknown,0.0
542,768.6666666666666,408.3333333333333,3,3,unknown,0.0
543,808.0,407.5,2,2,unknown,0.0
544,820.0,617.0,2,3,unknown,0.0
545,843.0,535.0,3,3,unknown,0.0
546,856.5,284.5,1,2,unknown,0.0
547,863.5,491.5,2,2,unknown,0.0
548,872.0,204.5,2,2,unknown,0.0
549,891.0,293.6666666666667,3,3,unknown,0.0
550,896.5,65.0,2,2,unknown,0.0
551,907.5,103.0,2,2,unknown,0.0
552,911.0,460.0,1,2,unknown,0.0
553,928.0,256.0,2,2,unknown,0.0
554,932.5,552.0,2,2,unknown,0.0
555,929.6666666666666,434.6666666666667,2,3,unknown,0.0
556,941.0,336.5,2,2,unknown,0.0
557,955.5,435.5,2,2,unknown,0.0
558,1004.5,570.0,2,2,unknown,0.0
559,1026.3333333333333,72.33333333333333,2,3,unknown,0.0
560,1031.3333333333333,655.3333333333334,1,3,unknown,0.0
561,1136.3333333333333,262.5,5,6,unknown,0.0
562,1134.0,506.5,2,2,unknown,0.0
563,1177.5,358.5,2,2,unknown,0.0
564,1190.5,235.0,1,2,unknown,0.0
565,1210.0,215.0,2,2,unknown,0.0
566,1234.0,232.5,2,2,unknown,0.0
567,1226.6666666666667,319.6666666666667,3,3,unknown,0.0
568,1248.5,508.5,1,2,unknown,0.0
569,1257.0,38.5,1,2,unknown,0.0
570,1253.5,67.5,1,2,unknown,0.0
571,125.2,359.6,5,5,unknown,0.0
572,136.0,259.5,2,2,unknown,0.0
573,193.66666666666666,379.6666666666667,3,3,unknown,0.0
574,330.5,431.5,2,2,unknown,0.0
575,521.75,58.75,4,4,unknown,0.0
576,554.0,457.5,1,2,unknown,0.0
577,819.5,197.5,2,2,unknown,0.0
578,874.5,535.5,2,2,unknown,0.0
579,889.5,579.0,2,2,unknown,0.0
580,941.0,224.5,2,2,unknown,0.0
581,1043.5,265.0,2,2,unknown,0.0
582,1127.5,189.0,4,4,unknown,0.0
583,1142.5,161.0,2,2,unknown,0.0
